user_steamid	appid
77fc84f8f1b42fe0b507762f7dd36981	249050
e0a2b05ce7e484585b61aef5585c9ffa	209080
e8fea8895daff4fe50a79a2cd90c4883	35130
c23ba1d3f151f6ea557ea9c3cbec2010	447040
53f84211fd617347a7d565025c67b82a	80
f64808c0b76907d84bdef7981ce4384a	218640
3e98fcc0023f9dd689c59897ecf10bdf	620
5b7156555977d2529cf877f2ad996852	200260
5b7156555977d2529cf877f2ad996852	238370
40a97cbfeda680c7e99d8eb44d741922	280
34d8215398152a11c9ca325bd0d5fd60	228200
982ecc38ce8a8e747ee18ed34f014727	601430
711084c0e57bf1ec65e59b5f4f5da4b9	307670
3f4ec296e03dc3d14c8c968b3ab4f591	34270
07b67c20c6baa3b64aea6a56f9eb7cd4	312660
a11b366d253ce2e0e8ae8273321bb909	108800
41138e5259eb73d4b67eb5bc1e1c7e4f	623990
4bdc5c7ff174744f37fbc59249dccc21	319630
29aeabfd92e23924ff52d7d244a8a033	312840
87d936b75a6c31c8c7841b1ce747d18f	383180
878e101e65d166e24e082bda4d9a9abb	620
e0a2b05ce7e484585b61aef5585c9ffa	420
e0a2b05ce7e484585b61aef5585c9ffa	231430
90aa592e0b7fcce2db690ca5f6b5b7a7	220
90aa592e0b7fcce2db690ca5f6b5b7a7	1250
13cd811246853ac9d5e1b8d26075928e	227940
13cd811246853ac9d5e1b8d26075928e	50620
7cb29b77f9e59f4526c00f0c33f98b37	33230
8f7fb005f11be8e6bfa0e035491bccc7	346900
f35959cc34c874dbbd8d8262022126f7	420
0d300ac39b4439e4a200cbc07ac10f34	10
3a8249cbbb9c840a5af7c33824b87698	282070
591e63d4a95a6a41becdfa776d0f9eab	265590
c79115968cc22616b807c078439c40d4	500
11e447fc501c156ad459d40d07877069	25000
b02dccfbc44a63f067384ed7a04473bc	24240
318cb8acf22ba46000b010531a83dbb7	391720
f8eeeb899bf888f88bf860fa97a4ebb9	15700
77fc84f8f1b42fe0b507762f7dd36981	224940
bf9699187886d92e738687d06b9ceb7a	40
007d2e5e12caa8f521a7b70d0ff8f102	420
bad2814cbe98118d55b814b96b5c8e1e	50620
377ecdf52bf4b84a75c8290c01923ad2	286690
8fa9f20b2651ca4ebaffc6fc8056fd40	333600
13cd811246853ac9d5e1b8d26075928e	668630
3226a3b71c063cc58a02479441f22079	232910
2d1da5a730bcdabf3b6614b9589e020d	4560
982ecc38ce8a8e747ee18ed34f014727	8850
e6a0fa3a9e2973715e8334a26ebcf4eb	105600
c810de3dfa496a4554cfbaa848f81db9	475150
0d300ac39b4439e4a200cbc07ac10f34	298110
0d300ac39b4439e4a200cbc07ac10f34	554620
3a8249cbbb9c840a5af7c33824b87698	234140
4bdc5c7ff174744f37fbc59249dccc21	236870
591e63d4a95a6a41becdfa776d0f9eab	210770
29aeabfd92e23924ff52d7d244a8a033	220240
78cc9df48799da7290566c178dc4a0b9	612880
44ec4caad235f1bd4006e20cf8dd87bc	351640
44ec4caad235f1bd4006e20cf8dd87bc	209670
0a2c1571eba826fb564e6115d56649ab	273350
bf9699187886d92e738687d06b9ceb7a	10
90aa592e0b7fcce2db690ca5f6b5b7a7	231430
f778d64ad9ff21c1bcb32579e285a88f	55230
373c1917f0e1bb8f49be4823280c3400	210770
be38356031651c2a94708b22961bd903	420
4bbd1ab73bffdadc1abf3a7a65218833	301910
8f2c223c9c62594064298f4f397a06fd	358750
a11b366d253ce2e0e8ae8273321bb909	273350
41138e5259eb73d4b67eb5bc1e1c7e4f	210970
9c65c2508c031cc4293e6dc0011e5ac9	321040
29aeabfd92e23924ff52d7d244a8a033	420
46c46e7552199cb835e1456db5062904	359550
807e763ba4b7fdaf1da1646039c8445f	241930
77082ae22c2d1f314332c61dde0a3ba9	386360
77082ae22c2d1f314332c61dde0a3ba9	700330
f64808c0b76907d84bdef7981ce4384a	623990
13cd811246853ac9d5e1b8d26075928e	20900
40a97cbfeda680c7e99d8eb44d741922	7000
982ecc38ce8a8e747ee18ed34f014727	286690
6ed99bfd09a27fa775926702232be631	210770
6ed99bfd09a27fa775926702232be631	442080
4bbd1ab73bffdadc1abf3a7a65218833	40
4bbd1ab73bffdadc1abf3a7a65218833	8850
4bbd1ab73bffdadc1abf3a7a65218833	261570
8231220cd3442e7ed872f1bfd5679fec	409710
c810de3dfa496a4554cfbaa848f81db9	500
75998d484673d5658e7d43702c5439f3	241930
e0963234df050e42b35ba8a55f8af8cf	236390
4bdc5c7ff174744f37fbc59249dccc21	344630
591e63d4a95a6a41becdfa776d0f9eab	227940
c79115968cc22616b807c078439c40d4	351030
c79115968cc22616b807c078439c40d4	319630
b02dccfbc44a63f067384ed7a04473bc	391720
878e101e65d166e24e082bda4d9a9abb	70
c93a1c1b470777e7addd5b81bff389c6	227940
8479a95636dcc4e61bff2fba762166f7	582500
77fc84f8f1b42fe0b507762f7dd36981	339610
bad2814cbe98118d55b814b96b5c8e1e	280
bad2814cbe98118d55b814b96b5c8e1e	400
77082ae22c2d1f314332c61dde0a3ba9	251570
160a54740c4a73e3dd819fcfecb793bd	554620
aa64c41ee47b0da84d3b024c0fcfc490	333930
fa59002db1e63c6ae30aae618c75703c	218620
2d1da5a730bcdabf3b6614b9589e020d	308060
6ed99bfd09a27fa775926702232be631	21110
6ed99bfd09a27fa775926702232be631	265590
6ed99bfd09a27fa775926702232be631	623990
7cb29b77f9e59f4526c00f0c33f98b37	20900
f35959cc34c874dbbd8d8262022126f7	220
f35959cc34c874dbbd8d8262022126f7	17410
c810de3dfa496a4554cfbaa848f81db9	238370
fb07cc5b56176a76b43ef91628eb8abd	222730
7b8c74cabb3573b14540ce80a2a4b70b	673070
1792fa7727dd3bf96060e5df724db240	239200
c79115968cc22616b807c078439c40d4	466240
d132c4c2db8bf4a26ba6ecf4fe22e65f	373420
78cc9df48799da7290566c178dc4a0b9	668630
878e101e65d166e24e082bda4d9a9abb	220
878e101e65d166e24e082bda4d9a9abb	319630
69abee5c1470ad2e999340697ab0cf81	433850
69abee5c1470ad2e999340697ab0cf81	289650
69abee5c1470ad2e999340697ab0cf81	368500
015eaa68b5b15dd4f0ca9c46054a9388	220240
015eaa68b5b15dd4f0ca9c46054a9388	623990
b33cda151e4d594598c78a28acfaf215	550
007d2e5e12caa8f521a7b70d0ff8f102	620
13cd811246853ac9d5e1b8d26075928e	108710
eb44dde2f044e959ad6b446fb561248b	65930
6ed99bfd09a27fa775926702232be631	16450
3f4ec296e03dc3d14c8c968b3ab4f591	40
e1e14a7a0f51bc1b40f8b762ef5cd668	280
4bbd1ab73bffdadc1abf3a7a65218833	34870
c810de3dfa496a4554cfbaa848f81db9	241930
df2ba92f324692158ea537cc55b80d0f	219990
4bdc5c7ff174744f37fbc59249dccc21	420110
591e63d4a95a6a41becdfa776d0f9eab	65930
878e101e65d166e24e082bda4d9a9abb	550
878e101e65d166e24e082bda4d9a9abb	33230
015eaa68b5b15dd4f0ca9c46054a9388	234140
90e9a8932603c3217eae7e79d8f2200f	588430
bad2814cbe98118d55b814b96b5c8e1e	550
13cd811246853ac9d5e1b8d26075928e	265590
fa59002db1e63c6ae30aae618c75703c	38400
2d1da5a730bcdabf3b6614b9589e020d	499520
34d8215398152a11c9ca325bd0d5fd60	65930
6ed99bfd09a27fa775926702232be631	65930
4bbd1ab73bffdadc1abf3a7a65218833	285190
8f2c223c9c62594064298f4f397a06fd	487430
a11b366d253ce2e0e8ae8273321bb909	623990
c810de3dfa496a4554cfbaa848f81db9	489830
0d300ac39b4439e4a200cbc07ac10f34	383180
3a8249cbbb9c840a5af7c33824b87698	400
e0963234df050e42b35ba8a55f8af8cf	238960
7c252834a9a79767a8407c03e664b821	200260
29aeabfd92e23924ff52d7d244a8a033	8930
d132c4c2db8bf4a26ba6ecf4fe22e65f	212910
11e447fc501c156ad459d40d07877069	423230
78cc9df48799da7290566c178dc4a0b9	350080
b52176eb621dcae4fe31f54cc9f4308f	8850
44ec4caad235f1bd4006e20cf8dd87bc	201700
015eaa68b5b15dd4f0ca9c46054a9388	368230
77fc84f8f1b42fe0b507762f7dd36981	225020
b33cda151e4d594598c78a28acfaf215	50620
007d2e5e12caa8f521a7b70d0ff8f102	220
77082ae22c2d1f314332c61dde0a3ba9	204360
77082ae22c2d1f314332c61dde0a3ba9	466240
cc033b415a1e8b72f4ec10a4f8181aa5	225840
160a54740c4a73e3dd819fcfecb793bd	623990
377ecdf52bf4b84a75c8290c01923ad2	368500
5b7156555977d2529cf877f2ad996852	21110
5b7156555977d2529cf877f2ad996852	209000
8fa9f20b2651ca4ebaffc6fc8056fd40	413420
fefa1e5bad110fa6c9d08cc8d567e379	241930
3226a3b71c063cc58a02479441f22079	409710
2d1da5a730bcdabf3b6614b9589e020d	368230
711084c0e57bf1ec65e59b5f4f5da4b9	218620
7cb29b77f9e59f4526c00f0c33f98b37	20920
be38356031651c2a94708b22961bd903	620
4f630236c4aeabaaf2f5b5c9a59f6210	20900
4f630236c4aeabaaf2f5b5c9a59f6210	266840
e81552273f90bea1aea6d755d372b592	623990
e8c4545a608751ba137b233558f3329b	322330
e8c4545a608751ba137b233558f3329b	474960
c79115968cc22616b807c078439c40d4	223470
11e447fc501c156ad459d40d07877069	475150
11e447fc501c156ad459d40d07877069	319630
878e101e65d166e24e082bda4d9a9abb	287390
878e101e65d166e24e082bda4d9a9abb	730
9d285ec2dc5deddc673cc666f688ebc9	42680
90aa592e0b7fcce2db690ca5f6b5b7a7	556280
807e763ba4b7fdaf1da1646039c8445f	737010
c7bca2437d6e11d0c817e7a2b7248266	291480
160a54740c4a73e3dd819fcfecb793bd	108800
fefa1e5bad110fa6c9d08cc8d567e379	238320
3226a3b71c063cc58a02479441f22079	206420
3226a3b71c063cc58a02479441f22079	368230
eb44dde2f044e959ad6b446fb561248b	207610
fa59002db1e63c6ae30aae618c75703c	240
982ecc38ce8a8e747ee18ed34f014727	459220
e5ac9330de125431e5d522f0c53c98e6	730
e6a0fa3a9e2973715e8334a26ebcf4eb	489830
e1e14a7a0f51bc1b40f8b762ef5cd668	620
4bbd1ab73bffdadc1abf3a7a65218833	70
c810de3dfa496a4554cfbaa848f81db9	70
0d300ac39b4439e4a200cbc07ac10f34	354380
ce1005de11aade9b24070dbdb4a6ce35	287390
4bdc5c7ff174744f37fbc59249dccc21	211160
2b466918454bb5fbc5fdf3c34ccf7fe8	623990
1792fa7727dd3bf96060e5df724db240	291480
29aeabfd92e23924ff52d7d244a8a033	3590
29aeabfd92e23924ff52d7d244a8a033	4580
29aeabfd92e23924ff52d7d244a8a033	255710
91918b4d71c90f483c0f5a0c4453c0e9	32370
fefa1e5bad110fa6c9d08cc8d567e379	620
fefa1e5bad110fa6c9d08cc8d567e379	108710
f778d64ad9ff21c1bcb32579e285a88f	301910
645dbb05e94a7bf76ade4cdd8188f6ac	239200
6ed99bfd09a27fa775926702232be631	287390
0d300ac39b4439e4a200cbc07ac10f34	314830
7b8c74cabb3573b14540ce80a2a4b70b	623990
11e447fc501c156ad459d40d07877069	308060
78cc9df48799da7290566c178dc4a0b9	220
44ec4caad235f1bd4006e20cf8dd87bc	287290
b33cda151e4d594598c78a28acfaf215	287390
e8fea8895daff4fe50a79a2cd90c4883	319630
bad2814cbe98118d55b814b96b5c8e1e	240
c23ba1d3f151f6ea557ea9c3cbec2010	305620
13cd811246853ac9d5e1b8d26075928e	319630
fefa1e5bad110fa6c9d08cc8d567e379	225540
3226a3b71c063cc58a02479441f22079	268050
c1935e61b6e00b9d6e2684a36f843f35	239200
2d1da5a730bcdabf3b6614b9589e020d	209080
34d8215398152a11c9ca325bd0d5fd60	365300
34d8215398152a11c9ca325bd0d5fd60	623990
373c1917f0e1bb8f49be4823280c3400	698780
8231220cd3442e7ed872f1bfd5679fec	80
c810de3dfa496a4554cfbaa848f81db9	32370
591e63d4a95a6a41becdfa776d0f9eab	236150
b02dccfbc44a63f067384ed7a04473bc	218620
015eaa68b5b15dd4f0ca9c46054a9388	283290
015eaa68b5b15dd4f0ca9c46054a9388	274170
02fa754b330c9db340dbd0672a1fc824	273350
90aa592e0b7fcce2db690ca5f6b5b7a7	623990
dc1d1ce5b556ed74bba2b94531596c23	225540
3226a3b71c063cc58a02479441f22079	265590
8c0c179c823a0e6757ada8574686bc2a	239200
2d1da5a730bcdabf3b6614b9589e020d	232890
49c9d96c9098fef010ed6bb03e2c78b3	238320
8f7fb005f11be8e6bfa0e035491bccc7	238960
8231220cd3442e7ed872f1bfd5679fec	240
44bac39d33aa552b7c091888d68de1f6	675151
c810de3dfa496a4554cfbaa848f81db9	550
c810de3dfa496a4554cfbaa848f81db9	217490
fb07cc5b56176a76b43ef91628eb8abd	253920
0d300ac39b4439e4a200cbc07ac10f34	222880
0d300ac39b4439e4a200cbc07ac10f34	323720
4530c78d54ca4b917f824924a4fe3834	529590
11e447fc501c156ad459d40d07877069	428550
78cc9df48799da7290566c178dc4a0b9	40
69abee5c1470ad2e999340697ab0cf81	311560
bf9699187886d92e738687d06b9ceb7a	259320
90aa592e0b7fcce2db690ca5f6b5b7a7	351030
dc1d1ce5b556ed74bba2b94531596c23	28000
c7bca2437d6e11d0c817e7a2b7248266	1250
bad2814cbe98118d55b814b96b5c8e1e	70
77082ae22c2d1f314332c61dde0a3ba9	414700
c23ba1d3f151f6ea557ea9c3cbec2010	623990
cc033b415a1e8b72f4ec10a4f8181aa5	555210
5b7156555977d2529cf877f2ad996852	554620
eb44dde2f044e959ad6b446fb561248b	262280
2d1da5a730bcdabf3b6614b9589e020d	394310
982ecc38ce8a8e747ee18ed34f014727	323580
711084c0e57bf1ec65e59b5f4f5da4b9	307690
3f4ec296e03dc3d14c8c968b3ab4f591	35130
be38356031651c2a94708b22961bd903	102600
8f2c223c9c62594064298f4f397a06fd	282900
0d300ac39b4439e4a200cbc07ac10f34	238090
0bb372f2ebb0876aa639fdcf18c1b14d	287390
e0963234df050e42b35ba8a55f8af8cf	623990
4bdc5c7ff174744f37fbc59249dccc21	23310
4bdc5c7ff174744f37fbc59249dccc21	3830
1792fa7727dd3bf96060e5df724db240	391720
591e63d4a95a6a41becdfa776d0f9eab	355840
591e63d4a95a6a41becdfa776d0f9eab	34270
d132c4c2db8bf4a26ba6ecf4fe22e65f	448510
b52176eb621dcae4fe31f54cc9f4308f	287390
878e101e65d166e24e082bda4d9a9abb	240
69abee5c1470ad2e999340697ab0cf81	233270
02fa754b330c9db340dbd0672a1fc824	227940
8479a95636dcc4e61bff2fba762166f7	80
f8eeeb899bf888f88bf860fa97a4ebb9	38400
af527d8597fc76ce8678e5ca43523665	38400
59fa1e9993269f839455d569a6191d36	500
dc1d1ce5b556ed74bba2b94531596c23	420
2dca214d6f91c17ace07f98f7b44c573	50620
bad2814cbe98118d55b814b96b5c8e1e	420
bad2814cbe98118d55b814b96b5c8e1e	20900
40a97cbfeda680c7e99d8eb44d741922	240
eb44dde2f044e959ad6b446fb561248b	238320
49c9d96c9098fef010ed6bb03e2c78b3	563560
e6a0fa3a9e2973715e8334a26ebcf4eb	220
07b67c20c6baa3b64aea6a56f9eb7cd4	554620
4bbd1ab73bffdadc1abf3a7a65218833	240
a11b366d253ce2e0e8ae8273321bb909	203140
c810de3dfa496a4554cfbaa848f81db9	238960
c810de3dfa496a4554cfbaa848f81db9	242700
c23bd778e4b36bc29866bed3e8b60cf7	15700
0d300ac39b4439e4a200cbc07ac10f34	420
4bdc5c7ff174744f37fbc59249dccc21	224940
4bdc5c7ff174744f37fbc59249dccc21	238320
591e63d4a95a6a41becdfa776d0f9eab	201790
591e63d4a95a6a41becdfa776d0f9eab	552990
b8156e62e25d0494165b6288bf60734b	238010
f8eeeb899bf888f88bf860fa97a4ebb9	218620
bf9699187886d92e738687d06b9ceb7a	623990
c23ba1d3f151f6ea557ea9c3cbec2010	554620
377ecdf52bf4b84a75c8290c01923ad2	359550
eb44dde2f044e959ad6b446fb561248b	20900
e6a0fa3a9e2973715e8334a26ebcf4eb	17410
eeb59a402f5a1c3fbf0ceabd80988417	228200
0d300ac39b4439e4a200cbc07ac10f34	400
34572ea4faad4b0691649fad926bb97c	265590
591e63d4a95a6a41becdfa776d0f9eab	239200
7c252834a9a79767a8407c03e664b821	292120
d0998feb00f49b8fce9be3cafd55376c	400
78cc9df48799da7290566c178dc4a0b9	10
78cc9df48799da7290566c178dc4a0b9	80
0a2c1571eba826fb564e6115d56649ab	620
77fc84f8f1b42fe0b507762f7dd36981	7000
77fc84f8f1b42fe0b507762f7dd36981	35130
90e9a8932603c3217eae7e79d8f2200f	552990
bad2814cbe98118d55b814b96b5c8e1e	10
bad2814cbe98118d55b814b96b5c8e1e	108710
13cd811246853ac9d5e1b8d26075928e	209670
40a97cbfeda680c7e99d8eb44d741922	40
982ecc38ce8a8e747ee18ed34f014727	80
3f4ec296e03dc3d14c8c968b3ab4f591	7000
3f4ec296e03dc3d14c8c968b3ab4f591	38400
3d97f32e08c77f706b1d84c3927bd449	227940
4f630236c4aeabaaf2f5b5c9a59f6210	20920
e8c4545a608751ba137b233558f3329b	230410
ce1005de11aade9b24070dbdb4a6ce35	623990
7c252834a9a79767a8407c03e664b821	227940
11e447fc501c156ad459d40d07877069	374320
b52176eb621dcae4fe31f54cc9f4308f	20920
878e101e65d166e24e082bda4d9a9abb	286690
015eaa68b5b15dd4f0ca9c46054a9388	221040
cc033b415a1e8b72f4ec10a4f8181aa5	555570
f778d64ad9ff21c1bcb32579e285a88f	208650
2d1da5a730bcdabf3b6614b9589e020d	319630
982ecc38ce8a8e747ee18ed34f014727	623990
373c1917f0e1bb8f49be4823280c3400	3830
3d97f32e08c77f706b1d84c3927bd449	210770
4bbd1ab73bffdadc1abf3a7a65218833	623990
fb07cc5b56176a76b43ef91628eb8abd	286690
29aeabfd92e23924ff52d7d244a8a033	220
29aeabfd92e23924ff52d7d244a8a033	12210
11e447fc501c156ad459d40d07877069	203160
78cc9df48799da7290566c178dc4a0b9	240
015eaa68b5b15dd4f0ca9c46054a9388	400
f8eeeb899bf888f88bf860fa97a4ebb9	207610
b33cda151e4d594598c78a28acfaf215	236390
af527d8597fc76ce8678e5ca43523665	1250
bad2814cbe98118d55b814b96b5c8e1e	500
8fa9f20b2651ca4ebaffc6fc8056fd40	385800
2d1da5a730bcdabf3b6614b9589e020d	374320
2d1da5a730bcdabf3b6614b9589e020d	273350
982ecc38ce8a8e747ee18ed34f014727	10
373c1917f0e1bb8f49be4823280c3400	7000
07b67c20c6baa3b64aea6a56f9eb7cd4	322330
0b865b3e599575d5d2ac060ee5ecf29e	261570
8f2c223c9c62594064298f4f397a06fd	500
c810de3dfa496a4554cfbaa848f81db9	400170
0d300ac39b4439e4a200cbc07ac10f34	312660
e8c4545a608751ba137b233558f3329b	500
ce1005de11aade9b24070dbdb4a6ce35	289650
f9023341531720180239146add62c831	504370
4bdc5c7ff174744f37fbc59249dccc21	223830
1792fa7727dd3bf96060e5df724db240	319510
591e63d4a95a6a41becdfa776d0f9eab	238320
29aeabfd92e23924ff52d7d244a8a033	282070
c79115968cc22616b807c078439c40d4	324060
44ec4caad235f1bd4006e20cf8dd87bc	265590
bf9699187886d92e738687d06b9ceb7a	211050
160a54740c4a73e3dd819fcfecb793bd	524220
5b7156555977d2529cf877f2ad996852	38400
7e112aca34691c7caa3a74f5df7d7ff2	42690
eb44dde2f044e959ad6b446fb561248b	227940
eb44dde2f044e959ad6b446fb561248b	391720
eb44dde2f044e959ad6b446fb561248b	236150
2d1da5a730bcdabf3b6614b9589e020d	350640
6ed99bfd09a27fa775926702232be631	286690
711084c0e57bf1ec65e59b5f4f5da4b9	39500
7cb29b77f9e59f4526c00f0c33f98b37	273350
3f4ec296e03dc3d14c8c968b3ab4f591	80
e6a0fa3a9e2973715e8334a26ebcf4eb	239160
f35959cc34c874dbbd8d8262022126f7	38400
4bbd1ab73bffdadc1abf3a7a65218833	10
4bbd1ab73bffdadc1abf3a7a65218833	65930
c810de3dfa496a4554cfbaa848f81db9	337000
c23bd778e4b36bc29866bed3e8b60cf7	282070
0d300ac39b4439e4a200cbc07ac10f34	70
0d300ac39b4439e4a200cbc07ac10f34	200260
3a8249cbbb9c840a5af7c33824b87698	657200
e8c4545a608751ba137b233558f3329b	220
b5b7e9adf4036371d2b80c0513d32756	225080
d0998feb00f49b8fce9be3cafd55376c	420
11e447fc501c156ad459d40d07877069	500
11e447fc501c156ad459d40d07877069	289070
b52176eb621dcae4fe31f54cc9f4308f	301910
878e101e65d166e24e082bda4d9a9abb	40
af527d8597fc76ce8678e5ca43523665	218620
c7bca2437d6e11d0c817e7a2b7248266	238320
cc033b415a1e8b72f4ec10a4f8181aa5	400
2d1da5a730bcdabf3b6614b9589e020d	238960
373c1917f0e1bb8f49be4823280c3400	252690
3f4ec296e03dc3d14c8c968b3ab4f591	239200
e6a0fa3a9e2973715e8334a26ebcf4eb	33230
4bbd1ab73bffdadc1abf3a7a65218833	238320
e069861695c2d4364bd8042439098592	239200
fb07cc5b56176a76b43ef91628eb8abd	489830
c23bd778e4b36bc29866bed3e8b60cf7	705120
0d300ac39b4439e4a200cbc07ac10f34	48190
3a8249cbbb9c840a5af7c33824b87698	550
6e1f2f94972b3cbfabe21f08b767d7d7	379720
591e63d4a95a6a41becdfa776d0f9eab	391720
7c252834a9a79767a8407c03e664b821	225020
29aeabfd92e23924ff52d7d244a8a033	4560
b8156e62e25d0494165b6288bf60734b	730
44ec4caad235f1bd4006e20cf8dd87bc	730
69abee5c1470ad2e999340697ab0cf81	527450
015eaa68b5b15dd4f0ca9c46054a9388	489520
77fc84f8f1b42fe0b507762f7dd36981	301520
b33cda151e4d594598c78a28acfaf215	504370
90aa592e0b7fcce2db690ca5f6b5b7a7	601510
cc033b415a1e8b72f4ec10a4f8181aa5	220
13cd811246853ac9d5e1b8d26075928e	504370
3226a3b71c063cc58a02479441f22079	214490
eb44dde2f044e959ad6b446fb561248b	209080
eb44dde2f044e959ad6b446fb561248b	368230
7cb29b77f9e59f4526c00f0c33f98b37	620
4bbd1ab73bffdadc1abf3a7a65218833	420
41138e5259eb73d4b67eb5bc1e1c7e4f	4700
0d300ac39b4439e4a200cbc07ac10f34	307690
3a8249cbbb9c840a5af7c33824b87698	500
b5b7e9adf4036371d2b80c0513d32756	209670
29aeabfd92e23924ff52d7d244a8a033	228200
29aeabfd92e23924ff52d7d244a8a033	40700
11e447fc501c156ad459d40d07877069	65930
11e447fc501c156ad459d40d07877069	343860
b02dccfbc44a63f067384ed7a04473bc	623990
318cb8acf22ba46000b010531a83dbb7	321040
015eaa68b5b15dd4f0ca9c46054a9388	65930
8479a95636dcc4e61bff2fba762166f7	304930
77fc84f8f1b42fe0b507762f7dd36981	225000
59fa1e9993269f839455d569a6191d36	474960
e8fea8895daff4fe50a79a2cd90c4883	289690
bad2814cbe98118d55b814b96b5c8e1e	218620
c23ba1d3f151f6ea557ea9c3cbec2010	474960
c23ba1d3f151f6ea557ea9c3cbec2010	312660
cc033b415a1e8b72f4ec10a4f8181aa5	265630
160a54740c4a73e3dd819fcfecb793bd	80
160a54740c4a73e3dd819fcfecb793bd	460920
982ecc38ce8a8e747ee18ed34f014727	33230
982ecc38ce8a8e747ee18ed34f014727	500
982ecc38ce8a8e747ee18ed34f014727	287390
07b67c20c6baa3b64aea6a56f9eb7cd4	730
df2ba92f324692158ea537cc55b80d0f	40
4bdc5c7ff174744f37fbc59249dccc21	620
1792fa7727dd3bf96060e5df724db240	354140
591e63d4a95a6a41becdfa776d0f9eab	240
7c252834a9a79767a8407c03e664b821	236390
c79115968cc22616b807c078439c40d4	412170
c79115968cc22616b807c078439c40d4	50620
318cb8acf22ba46000b010531a83dbb7	303390
015eaa68b5b15dd4f0ca9c46054a9388	239200
f8eeeb899bf888f88bf860fa97a4ebb9	489520
8fa9f20b2651ca4ebaffc6fc8056fd40	420110
f778d64ad9ff21c1bcb32579e285a88f	368230
8c0c179c823a0e6757ada8574686bc2a	80
2d1da5a730bcdabf3b6614b9589e020d	239200
2d1da5a730bcdabf3b6614b9589e020d	343860
711084c0e57bf1ec65e59b5f4f5da4b9	20900
3f4ec296e03dc3d14c8c968b3ab4f591	327030
f35959cc34c874dbbd8d8262022126f7	4560
c810de3dfa496a4554cfbaa848f81db9	346110
0d300ac39b4439e4a200cbc07ac10f34	301640
e8c4545a608751ba137b233558f3329b	40
e8c4545a608751ba137b233558f3329b	240
0bb372f2ebb0876aa639fdcf18c1b14d	218620
4bdc5c7ff174744f37fbc59249dccc21	326480
1792fa7727dd3bf96060e5df724db240	409710
174d7170b041dc5e6bafa56768566d09	623990
11e447fc501c156ad459d40d07877069	15700
11e447fc501c156ad459d40d07877069	305620
78cc9df48799da7290566c178dc4a0b9	292030
69abee5c1470ad2e999340697ab0cf81	223470
77fc84f8f1b42fe0b507762f7dd36981	238010
b33cda151e4d594598c78a28acfaf215	623990
e0a2b05ce7e484585b61aef5585c9ffa	466240
007d2e5e12caa8f521a7b70d0ff8f102	323580
fa59002db1e63c6ae30aae618c75703c	201700
f35959cc34c874dbbd8d8262022126f7	475150
4bbd1ab73bffdadc1abf3a7a65218833	588430
3a8249cbbb9c840a5af7c33824b87698	623990
1792fa7727dd3bf96060e5df724db240	238320
6e1f2f94972b3cbfabe21f08b767d7d7	286690
29aeabfd92e23924ff52d7d244a8a033	392110
0a2c1571eba826fb564e6115d56649ab	306040
015eaa68b5b15dd4f0ca9c46054a9388	209080
015eaa68b5b15dd4f0ca9c46054a9388	253880
f8eeeb899bf888f88bf860fa97a4ebb9	65930
77fc84f8f1b42fe0b507762f7dd36981	433850
77fc84f8f1b42fe0b507762f7dd36981	242960
e0a2b05ce7e484585b61aef5585c9ffa	698780
90aa592e0b7fcce2db690ca5f6b5b7a7	368230
fa59002db1e63c6ae30aae618c75703c	291480
2d1da5a730bcdabf3b6614b9589e020d	220
982ecc38ce8a8e747ee18ed34f014727	220
982ecc38ce8a8e747ee18ed34f014727	280
373c1917f0e1bb8f49be4823280c3400	40
711084c0e57bf1ec65e59b5f4f5da4b9	288470
4f630236c4aeabaaf2f5b5c9a59f6210	288470
0d300ac39b4439e4a200cbc07ac10f34	305620
3a8249cbbb9c840a5af7c33824b87698	40
e8c4545a608751ba137b233558f3329b	10
ce1005de11aade9b24070dbdb4a6ce35	475150
4bdc5c7ff174744f37fbc59249dccc21	34270
7c252834a9a79767a8407c03e664b821	242700
29aeabfd92e23924ff52d7d244a8a033	200710
29aeabfd92e23924ff52d7d244a8a033	292410
a2c151eaedc95959b7af9498994c9329	287390
91918b4d71c90f483c0f5a0c4453c0e9	209000
015eaa68b5b15dd4f0ca9c46054a9388	485310
90aa592e0b7fcce2db690ca5f6b5b7a7	448780
90aa592e0b7fcce2db690ca5f6b5b7a7	323580
77082ae22c2d1f314332c61dde0a3ba9	391720
8fa9f20b2651ca4ebaffc6fc8056fd40	304930
40a97cbfeda680c7e99d8eb44d741922	420
3226a3b71c063cc58a02479441f22079	230410
3226a3b71c063cc58a02479441f22079	373420
eb44dde2f044e959ad6b446fb561248b	236390
982ecc38ce8a8e747ee18ed34f014727	40
f35959cc34c874dbbd8d8262022126f7	280
e069861695c2d4364bd8042439098592	225000
c810de3dfa496a4554cfbaa848f81db9	220
0d300ac39b4439e4a200cbc07ac10f34	383150
4530c78d54ca4b917f824924a4fe3834	39500
b5b7e9adf4036371d2b80c0513d32756	343930
1792fa7727dd3bf96060e5df724db240	206420
7c252834a9a79767a8407c03e664b821	35140
29aeabfd92e23924ff52d7d244a8a033	475550
d0998feb00f49b8fce9be3cafd55376c	238960
78cc9df48799da7290566c178dc4a0b9	70
78cc9df48799da7290566c178dc4a0b9	280
878e101e65d166e24e082bda4d9a9abb	280
015eaa68b5b15dd4f0ca9c46054a9388	241930
b33cda151e4d594598c78a28acfaf215	55140
